date,symbol,open,high,low,close,volume,openinterest,pe_ttm,pb
2020-01-02,sh.600016,4.46631636,4.4944064,4.45929385,4.46631636,104366480,0.0,5.236994,0.630623
2020-01-03,sh.600016,4.47333887,4.48036138,4.45227134,4.45227134,59912439,0.0,5.220525,0.62864
2020-01-06,sh.600016,4.43822632,4.47333887,4.41013628,4.4241813,80216813,0.0,5.187588,0.624674
2020-01-07,sh.600016,4.43822632,4.46631636,4.4241813,4.44524883,57401868,0.0,5.212291,0.627649
2020-01-08,sh.600016,4.43822632,4.44524883,4.39609126,4.41715879,69352324,0.0,5.179354,0.623683
2020-01-09,sh.600016,4.43822632,4.45227134,4.4241813,4.43120381,59926455,0.0,5.195822,0.625666
2020-01-10,sh.600016,4.43822632,4.45227134,4.4241813,4.44524883,42751276,0.0,5.212291,0.627649
2020-01-13,sh.600016,4.45227134,4.45929385,4.43822632,4.45929385,50239602,0.0,5.228759,0.629632
2020-01-14,sh.600016,4.46631636,4.50142891,4.45929385,4.48036138,58946981,0.0,5.253462,0.632606
2020-01-15,sh.600016,4.48036138,4.48738389,4.43822632,4.43822632,45376577,0.0,5.204056,0.626657
2020-01-16,sh.600016,4.44524883,4.45227134,4.41715879,4.4241813,39147431,0.0,5.187588,0.624674
2020-01-17,sh.600016,4.43120381,4.45227134,4.40311377,4.41715879,44472368,0.0,5.179354,0.623683
2020-01-20,sh.600016,4.41715879,4.43822632,4.41715879,4.43822632,45150784,0.0,5.204056,0.626657
2020-01-21,sh.600016,4.4241813,4.43120381,4.38906875,4.38906875,62017423,0.0,5.146417,0.619716
2020-01-22,sh.600016,4.39609126,4.44524883,4.36097871,4.39609126,61125004,0.0,5.154651,0.620708
2020-01-23,sh.600016,4.37502373,4.38906875,4.26968608,4.26968608,117284146,0.0,5.006434,0.60286
2020-02-03,sh.600016,3.91153807,4.08007831,3.91153807,3.99580819,225712139,0.0,4.685298,0.56419
2020-02-04,sh.600016,4.0028307,4.11519086,3.96771815,4.09412333,146504544,0.0,4.800577,0.578071
2020-02-05,sh.600016,4.10816835,4.1432809,4.05901078,4.10114584,86698980,0.0,4.808812,0.579063
2020-02-06,sh.600016,4.13625839,4.15732592,4.09412333,4.15030341,87386817,0.0,4.866452,0.586004
2020-02-07,sh.600016,4.12221337,4.13625839,4.08710082,4.13625839,69093386,0.0,4.849983,0.584021
2020-02-10,sh.600016,4.10816835,4.12923588,4.10114584,4.11519086,55323481,0.0,4.82528,0.581046
2020-02-11,sh.600016,4.12923588,4.16434843,4.12221337,4.1432809,55660300,0.0,4.858217,0.585012
2020-02-12,sh.600016,4.13625839,4.15030341,4.11519086,4.1432809,49723580,0.0,4.858217,0.585012
2020-02-13,sh.600016,4.1432809,4.15030341,4.10816835,4.11519086,51979715,0.0,4.82528,0.581046
2020-02-14,sh.600016,4.10114584,4.13625839,4.10114584,4.13625839,42512232,0.0,4.849983,0.584021
2020-02-17,sh.600016,4.12923588,4.19243847,4.12221337,4.18541596,80435258,0.0,4.907623,0.590962
2020-02-18,sh.600016,4.17137094,4.17839345,4.13625839,4.1432809,70888994,0.0,4.858217,0.585012
2020-02-19,sh.600016,4.1432809,4.17137094,4.12923588,4.13625839,66720176,0.0,4.858217,0.585012
2020-02-20,sh.600016,4.15030341,4.17839345,4.11519086,4.17137094,93673578,0.0,4.891154,0.588978
2020-02-21,sh.600016,4.15732592,4.17839345,4.13625839,4.15030341,95581084,0.0,4.866452,0.586004
2020-02-24,sh.600016,4.15030341,4.16434843,4.10816835,4.11519086,106772123,0.0,4.82528,0.581046
2020-02-25,sh.600016,4.08007831,4.09412333,4.05901078,4.08007831,98034804,0.0,4.784109,0.576088
2020-02-26,sh.600016,4.05901078,4.11519086,4.04496576,4.10114584,98149877,0.0,4.808812,0.579063
2020-02-27,sh.600016,4.10114584,4.12221337,4.08710082,4.10816835,71652303,0.0,4.817046,0.580055
2020-02-28,sh.600016,4.08007831,4.09412333,4.01687572,4.01687572,116398165,0.0,4.71,0.567164
