date,symbol,open,high,low,close,volume,openinterest,pe_ttm,pb
2020-01-02,sh.600115,5.76550854,5.8347342,5.74572978,5.79517668,41940370,0.0,37.116753,1.412234
2020-01-03,sh.600115,5.79517668,5.8347342,5.57761032,5.61716784,88411097,0.0,35.976648,1.368855
2020-01-06,sh.600115,5.51827404,5.51827404,5.37982272,5.45893776,96445700,0.0,34.963222,1.330296
2020-01-07,sh.600115,5.47871652,5.56772094,5.46882714,5.55783156,59049177,0.0,35.596613,1.354395
2020-01-08,sh.600115,5.42926962,5.49849528,5.39960148,5.42926962,45533359,0.0,34.773204,1.323066
2020-01-09,sh.600115,5.55783156,5.6369466,5.50838466,5.6369466,69750362,0.0,36.103327,1.373675
2020-01-10,sh.600115,5.64683598,5.6863935,5.54794218,5.59738908,35862231,0.0,35.84997,1.364035
2020-01-13,sh.600115,5.59738908,5.66661474,5.52816342,5.61716784,35029427,0.0,35.976648,1.368855
2020-01-14,sh.600115,5.7358404,5.77539792,5.65672536,5.66661474,71249851,0.0,36.293344,1.380905
2020-01-15,sh.600115,5.59738908,5.6369466,5.51827404,5.59738908,38251050,0.0,35.84997,1.364035
2020-01-16,sh.600115,5.62705722,5.62705722,5.49849528,5.50838466,30656904,0.0,35.279917,1.342346
2020-01-17,sh.600115,5.51827404,5.5380528,5.44904838,5.4886059,21432817,0.0,35.153239,1.337526
2020-01-20,sh.600115,5.41938024,5.41938024,5.21170326,5.32048644,86445238,0.0,34.076473,1.296557
2020-01-21,sh.600115,5.25126078,5.27103954,5.1424776,5.16225636,85826922,0.0,33.063046,1.257997
2020-01-22,sh.600115,5.11280946,5.23148202,5.0930307,5.22159264,47768540,0.0,33.443081,1.272457
2020-01-23,sh.600115,5.10292008,5.1424776,4.9941369,5.0435838,74164645,0.0,32.302976,1.229078
2020-02-03,sh.600115,4.53922542,4.53922542,4.53922542,4.53922542,19355200,0.0,29.072679,1.10617
2020-02-04,sh.600115,4.18320774,4.50955728,4.18320774,4.38099534,113092565,0.0,28.059252,1.067611
2020-02-05,sh.600115,4.41066348,4.5491148,4.41066348,4.50955728,91101749,0.0,28.882661,1.09894
2020-02-06,sh.600115,4.56889356,4.67767674,4.46011038,4.6480086,91623487,0.0,29.76941,1.132679
2020-02-07,sh.600115,4.5985617,4.67767674,4.5491148,4.66778736,54213429,0.0,29.896088,1.137499
2020-02-10,sh.600115,4.58867232,4.65789798,4.55900418,4.6480086,50974991,0.0,29.76941,1.132679
2020-02-11,sh.600115,4.6480086,4.80623868,4.6480086,4.75679178,57843762,0.0,30.46614,1.159189
2020-02-12,sh.600115,4.75679178,4.78645992,4.67767674,4.78645992,43349100,0.0,30.656158,1.166419
2020-02-13,sh.600115,4.7469024,4.83590682,4.71723426,4.72712364,50098725,0.0,30.276123,1.151959
2020-02-14,sh.600115,4.72712364,4.78645992,4.6974555,4.78645992,25658349,0.0,30.656158,1.166419
2020-02-17,sh.600115,4.78645992,4.86557496,4.76668116,4.86557496,46017093,0.0,31.162871,1.185699
2020-02-18,sh.600115,4.86557496,4.8952431,4.80623868,4.85568558,31243634,0.0,31.099532,1.183289
2020-02-19,sh.600115,4.8457962,5.02380504,4.82601744,4.8952431,63494098,0.0,31.099532,1.183289
2020-02-20,sh.600115,4.97435814,5.0435838,4.92491124,5.01391566,76372685,0.0,32.112959,1.221848
2020-02-21,sh.600115,4.97435814,4.97435814,4.92491124,4.96446876,63176287,0.0,31.796263,1.209798
2020-02-24,sh.600115,4.93480062,4.93480062,4.7469024,4.7963493,98460741,0.0,30.719497,1.168829
2020-02-25,sh.600115,4.67767674,4.71723426,4.55900418,4.70734488,94020861,0.0,30.149445,1.147139
2020-02-26,sh.600115,4.5985617,4.7469024,4.58867232,4.67767674,72677440,0.0,29.959427,1.139909
2020-02-27,sh.600115,4.70734488,4.72712364,4.65789798,4.67767674,34653217,0.0,29.959427,1.139909
2020-02-28,sh.600115,4.57878294,4.60845108,4.46011038,4.48977852,82248475,0.0,28.755983,1.09412
2020-03-02,sh.600115,4.47988914,4.5985617,4.47988914,4.58867232,44197590,0.0,29.389375,1.11822
2020-03-03,sh.600115,4.63811922,4.6974555,4.58867232,4.60845108,51331990,0.0,29.516053,1.12304
2020-03-04,sh.600115,4.60845108,4.68756612,4.57878294,4.67767674,48850808,0.0,29.959427,1.139909
2020-03-05,sh.600115,4.72712364,4.78645992,4.67767674,4.76668116,73816671,0.0,30.52948,1.161599
2020-03-06,sh.600115,4.6974555,4.70734488,4.63811922,4.66778736,51164707,0.0,29.896088,1.137499
2020-03-09,sh.600115,4.76668116,4.83590682,4.6480086,4.73701302,143287909,0.0,30.339462,1.154369
2020-03-10,sh.600115,4.67767674,4.77657054,4.5985617,4.76668116,94161628,0.0,30.52948,1.161599
2020-03-11,sh.600115,4.78645992,4.92491124,4.72712364,4.81612806,114199711,0.0,30.846175,1.173649
2020-03-12,sh.600115,4.73701302,4.73701302,4.61834046,4.6480086,71667875,0.0,29.76941,1.132679
2020-03-13,sh.600115,4.44033162,4.61834046,4.36121658,4.56889356,64506884,0.0,29.262696,1.1134
2020-03-16,sh.600115,4.5985617,4.62822984,4.41066348,4.43044224,52959681,0.0,28.375948,1.07966
2020-03-17,sh.600115,4.4007741,4.48977852,4.23265464,4.33154844,61670439,0.0,27.742556,1.055561
2020-03-18,sh.600115,4.33154844,4.39088472,4.2029865,4.21287588,51338211,0.0,26.982486,1.026641
2020-03-19,sh.600115,4.17331836,4.2029865,4.01508828,4.0546458,75609064,0.0,25.969059,0.988082
2020-03-20,sh.600115,4.09420332,4.16342898,4.04475642,4.12387146,53407444,0.0,26.412434,1.004952
2020-03-23,sh.600115,3.99530952,4.0546458,3.96564138,3.98542014,52755149,0.0,25.525685,0.971212
2020-03-24,sh.600115,4.0546458,4.07442456,3.98542014,4.04475642,31822010,0.0,25.90572,0.985672
2020-03-25,sh.600115,4.18320774,4.3018803,4.1535396,4.2524334,77119302,0.0,27.235843,1.036281
2020-03-26,sh.600115,4.23265464,4.26232278,4.18320774,4.22276526,36736105,0.0,27.045825,1.029051
2020-03-27,sh.600115,4.3018803,4.3018803,4.1535396,4.16342898,49592058,0.0,26.66579,1.014592
2020-03-30,sh.600115,4.09420332,4.12387146,4.02497766,4.09420332,32167197,0.0,26.222416,0.997722
2020-03-31,sh.600115,4.14365022,4.1535396,4.0546458,4.08431394,24722702,0.0,26.159077,0.995312
2020-04-01,sh.600115,4.07442456,4.13376084,4.0546458,4.08431394,25586866,0.0,21.172887,1.013216
2020-04-02,sh.600115,4.06453518,4.12387146,4.04475642,4.12387146,24083690,0.0,21.377951,1.023029
2020-04-03,sh.600115,4.11398208,4.11398208,4.06453518,4.08431394,20807304,0.0,21.172887,1.013216
2020-04-07,sh.600115,4.11398208,4.1535396,4.08431394,4.1535396,48975054,0.0,21.531749,1.030389
2020-04-08,sh.600115,4.14365022,4.24254402,4.12387146,4.22276526,53543717,0.0,21.890612,1.047562
2020-04-09,sh.600115,4.2524334,4.27221216,4.22276526,4.23265464,35392959,0.0,21.941878,1.050016
2020-04-10,sh.600115,4.24254402,4.24254402,4.19309712,4.21287588,25555654,0.0,21.839346,1.045109
2020-04-13,sh.600115,4.2029865,4.2029865,4.13376084,4.13376084,25190820,0.0,21.429217,1.025483
2020-04-14,sh.600115,4.1535396,4.17331836,4.11398208,4.16342898,29165303,0.0,21.583015,1.032843
2020-04-15,sh.600115,4.16342898,4.24254402,4.13376084,4.2029865,42668852,0.0,21.78808,1.042656
2020-04-16,sh.600115,4.16342898,4.19309712,4.1535396,4.17331836,20035110,0.0,21.634281,1.035296
2020-04-17,sh.600115,4.21287588,4.26232278,4.18320774,4.21287588,51960200,0.0,21.839346,1.045109
2020-04-20,sh.600115,4.2029865,4.23265464,4.17331836,4.18320774,31008793,0.0,21.685547,1.037749
2020-04-21,sh.600115,4.16342898,4.18320774,4.06453518,4.1040927,37977153,0.0,21.275419,1.018123
2020-04-22,sh.600115,4.08431394,4.18320774,4.06453518,4.18320774,32776939,0.0,21.685547,1.037749
2020-04-23,sh.600115,4.17331836,4.19309712,4.13376084,4.16342898,23434792,0.0,21.583015,1.032843
2020-04-24,sh.600115,4.16342898,4.16342898,4.07442456,4.08431394,25796234,0.0,21.172887,1.013216
2020-04-27,sh.600115,4.08431394,4.1040927,4.0546458,4.0546458,19543800,0.0,21.019088,1.005856
2020-04-28,sh.600115,4.06453518,4.08431394,3.98542014,4.06453518,24312184,0.0,21.070355,1.008309
2020-04-29,sh.600115,4.0546458,4.1535396,4.04475642,4.11398208,23890241,0.0,21.326685,1.020576
2020-04-30,sh.600115,4.29199092,4.37110596,4.2524334,4.33154844,93814421,0.0,-26.145135,1.147087
2020-05-06,sh.600115,4.17331836,4.2524334,4.1535396,4.23265464,53018872,0.0,-25.548214,1.120898
2020-05-07,sh.600115,4.22276526,4.22276526,4.1535396,4.16342898,31935996,0.0,-25.130369,1.102565
2020-05-08,sh.600115,4.17331836,4.2029865,4.17331836,4.19309712,21322497,0.0,-25.309446,1.110422
2020-05-11,sh.600115,4.21287588,4.2524334,4.19309712,4.22276526,23719424,0.0,-25.488522,1.118279
2020-05-12,sh.600115,4.19309712,4.2029865,4.1535396,4.17331836,19053823,0.0,-25.190062,1.105184
2020-05-13,sh.600115,4.14365022,4.1535396,4.13376084,4.1535396,20764313,0.0,-25.070677,1.099946
2020-05-14,sh.600115,4.12387146,4.14365022,4.07442456,4.09420332,20132910,0.0,-24.712525,1.084233
2020-05-15,sh.600115,4.1040927,4.11398208,4.06453518,4.07442456,16299766,0.0,-24.593141,1.078995
2020-05-18,sh.600115,4.08431394,4.1040927,4.01508828,4.07442456,22504206,0.0,-24.593141,1.078995
2020-05-19,sh.600115,4.16342898,4.22276526,4.14365022,4.16342898,40302038,0.0,-25.130369,1.102565
2020-05-20,sh.600115,4.13376084,4.1535396,4.0546458,4.06453518,36265811,0.0,-24.533449,1.076376
2020-05-21,sh.600115,4.09420332,4.09420332,4.04475642,4.06453518,18364300,0.0,-24.533449,1.076376
2020-05-22,sh.600115,4.07442456,4.07442456,4.02497766,4.04475642,18979668,0.0,-24.414064,1.071138
2020-05-25,sh.600115,4.06453518,4.07442456,4.01508828,4.03486704,17449063,0.0,-24.354372,1.068519
2020-05-26,sh.600115,4.04475642,4.0546458,4.02497766,4.0546458,16296397,0.0,-24.473756,1.073757
2020-05-27,sh.600115,4.09420332,4.14365022,4.09420332,4.11398208,35336753,0.0,-24.831909,1.089471
2020-05-28,sh.600115,4.1040927,4.1535396,4.07442456,4.09420332,20336700,0.0,-24.712525,1.084233
2020-05-29,sh.600115,4.09420332,4.11398208,4.0546458,4.11398208,20927116,0.0,-24.831909,1.089471
2020-06-01,sh.600115,4.11398208,4.18320774,4.09420332,4.16342898,35496361,0.0,-25.130369,1.102565
2020-06-02,sh.600115,4.17331836,4.19309712,4.14365022,4.17331836,27224906,0.0,-25.190062,1.105184
2020-06-03,sh.600115,4.2029865,4.26232278,4.17331836,4.19309712,41993634,0.0,-25.309446,1.110422
2020-06-04,sh.600115,4.16342898,4.21287588,4.14365022,4.18320774,33351310,0.0,-25.249754,1.107803
