date,symbol,open,high,low,close,volume,openinterest,pe_ttm,pb
2020-01-02,sh.600000,9.55441424,9.68466688,9.5390904,9.55441424,51629079,0.0,5.994733,0.762284
2020-01-03,sh.600000,9.63103344,9.67700496,9.55441424,9.6540192,38018810,0.0,6.057229,0.770231
2020-01-06,sh.600000,9.59272384,9.6923288,9.51610464,9.54675232,41001193,0.0,5.989926,0.761672
2020-01-07,sh.600000,9.58506192,9.6540192,9.54675232,9.5774,28421482,0.0,6.009155,0.764118
2020-01-08,sh.600000,9.50844272,9.5390904,9.385852,9.43948544,35240536,0.0,5.922624,0.753114
2020-01-09,sh.600000,9.49311888,9.52376656,9.4624712,9.47779504,26151448,0.0,5.94666,0.756171
2020-01-10,sh.600000,9.47779504,9.51610464,9.43182352,9.49311888,18321252,0.0,5.956275,0.757393
2020-01-13,sh.600000,9.5007808,9.50844272,9.43182352,9.50844272,20715566,0.0,5.96589,0.758616
2020-01-14,sh.600000,9.5007808,9.72297648,9.49311888,9.52376656,29994561,0.0,5.975504,0.759839
2020-01-15,sh.600000,9.50844272,9.5390904,9.385852,9.385852,31897217,0.0,5.888972,0.748835
2020-01-16,sh.600000,9.40883776,9.43182352,9.31689472,9.3475424,22454876,0.0,5.864936,0.745779
2020-01-17,sh.600000,9.36286624,9.41649968,9.31689472,9.37052816,17593111,0.0,5.879358,0.747613
2020-01-20,sh.600000,9.39351392,9.40117584,9.33988048,9.385852,23734609,0.0,5.888972,0.748835
2020-01-21,sh.600000,9.3475424,9.385852,9.22495168,9.25559936,31787474,0.0,5.807248,0.738443
2020-01-22,sh.600000,8.9644464,9.07171328,8.9261368,9.01807984,78133556,0.0,5.864338,0.719493
2020-01-23,sh.600000,9.002756,9.002756,8.67329344,8.6962792,76534796,0.0,5.655075,0.693819
2020-02-03,sh.600000,7.83048224,8.19059248,7.83048224,8.02203024,95367382,0.0,5.21662,0.640025
2020-02-04,sh.600000,8.05267792,8.22890208,8.02969216,8.16760672,66783767,0.0,5.311286,0.65164
2020-02-05,sh.600000,8.19059248,8.25954976,8.10631136,8.1982544,45046658,0.0,5.331216,0.654085
2020-02-06,sh.600000,8.28253552,8.32084512,8.1599448,8.26721168,38023801,0.0,5.376058,0.659586
2020-02-07,sh.600000,8.22124016,8.35915472,8.17526864,8.32084512,31896956,0.0,5.410935,0.663865
2020-02-10,sh.600000,8.24422592,8.30552128,8.20591632,8.25188784,34032121,0.0,5.366093,0.658364
2020-02-11,sh.600000,8.29019744,8.3898024,8.25954976,8.32084512,34856302,0.0,5.410935,0.663865
2020-02-12,sh.600000,8.30552128,8.33616896,8.24422592,8.32084512,26313927,0.0,5.410935,0.663865
2020-02-13,sh.600000,8.29019744,8.33616896,8.24422592,8.24422592,22630613,0.0,5.361111,0.657752
2020-02-14,sh.600000,8.24422592,8.33616896,8.22890208,8.32084512,22360549,0.0,5.410935,0.663865
2020-02-17,sh.600000,8.33616896,8.58901232,8.32084512,8.56602656,41343320,0.0,5.570373,0.683427
2020-02-18,sh.600000,8.49706928,8.56602656,8.45875968,8.47408352,30162703,0.0,5.510584,0.676091
2020-02-19,sh.600000,8.48940736,8.61199808,8.45875968,8.51239312,25100157,0.0,5.510584,0.676091
2020-02-20,sh.600000,8.55836464,8.63498384,8.47408352,8.60433616,36656416,0.0,5.595285,0.686483
2020-02-21,sh.600000,8.60433616,8.72692688,8.58901232,8.6579696,38949418,0.0,5.630163,0.690762
