date,symbol,open,high,low,close,volume,openinterest,pe_ttm,pb
2020-01-02,sh.600011,4.91881995,4.98896355,4.910052,4.9451238,47080324,0.0,18.296473,1.143728
2020-01-03,sh.600011,4.9626597,4.98896355,4.9275879,4.9451238,28408956,0.0,18.296473,1.143728
2020-01-06,sh.600011,4.9275879,4.97142765,4.910052,4.95389175,39020143,0.0,18.328913,1.145756
2020-01-07,sh.600011,4.95389175,4.98896355,4.93635585,4.98896355,41602527,0.0,18.458676,1.153868
2020-01-08,sh.600011,4.97142765,4.98896355,4.8749802,4.90128405,41327482,0.0,18.13427,1.133589
2020-01-09,sh.600011,4.91881995,4.95389175,4.90128405,4.9275879,25346910,0.0,18.231592,1.139672
2020-01-10,sh.600011,4.9275879,4.93635585,4.88374815,4.90128405,16454165,0.0,18.13427,1.133589
2020-01-13,sh.600011,4.8925161,4.91881995,4.86621225,4.91881995,16022295,0.0,18.199151,1.137645
2020-01-14,sh.600011,4.9275879,4.97142765,4.91881995,4.9626597,28728716,0.0,18.361354,1.147784
2020-01-15,sh.600011,4.9626597,4.97142765,4.8925161,4.910052,19813276,0.0,18.166711,1.135617
2020-01-16,sh.600011,4.910052,4.91881995,4.8399084,4.8574443,25047964,0.0,17.972067,1.123449
2020-01-17,sh.600011,4.86621225,4.88374815,4.83114045,4.8399084,17237342,0.0,17.907186,1.119394
2020-01-20,sh.600011,4.84867635,4.8574443,4.8223725,4.84867635,14261840,0.0,17.939627,1.121421
2020-01-21,sh.600011,4.8399084,4.84867635,4.7522289,4.77853275,28838827,0.0,17.680102,1.105198
2020-01-22,sh.600011,4.7697648,4.8574443,4.72592505,4.8223725,28629451,0.0,17.842305,1.115338
2020-01-23,sh.600011,4.79606865,4.8399084,4.734693,4.74346095,27433052,0.0,17.55034,1.097087
2020-02-03,sh.600011,4.26999165,4.34013525,4.26999165,4.26999165,36994591,0.0,15.79855,0.987581
2020-02-04,sh.600011,4.11216855,4.46288655,4.11216855,4.26999165,36400000,0.0,15.79855,0.987581
2020-02-05,sh.600011,4.2962955,4.35767115,4.23491985,4.2787596,28509687,0.0,15.830991,0.989609
2020-02-06,sh.600011,4.30506345,4.32259935,4.25245575,4.3138314,23186611,0.0,15.960753,0.99772
2020-02-07,sh.600011,4.30506345,4.35767115,4.2612237,4.34013525,29898577,0.0,16.058075,1.003804
2020-02-10,sh.600011,4.30506345,4.34013525,4.2962955,4.3313673,27765669,0.0,16.025634,1.001776
2020-02-11,sh.600011,4.32259935,4.383975,4.2962955,4.32259935,34695963,0.0,15.993193,0.999748
2020-02-12,sh.600011,4.32259935,4.34013525,4.26999165,4.3313673,38208546,0.0,16.025634,1.001776
2020-02-13,sh.600011,4.3138314,4.3313673,4.25245575,4.25245575,34588699,0.0,15.733669,0.983525
2020-02-14,sh.600011,4.25245575,4.25245575,4.208616,4.2436878,28841187,0.0,15.701228,0.981497
2020-02-17,sh.600011,4.23491985,4.32259935,4.21738395,4.32259935,36442661,0.0,15.993193,0.999748
2020-02-18,sh.600011,4.3138314,4.37520705,4.30506345,4.3313673,33538709,0.0,16.025634,1.001776
2020-02-19,sh.600011,4.3138314,4.3313673,4.2962955,4.30506345,28242060,0.0,16.025634,1.001776
2020-02-20,sh.600011,4.3138314,4.37520705,4.2962955,4.37520705,39160679,0.0,16.187837,1.011916
2020-02-21,sh.600011,4.3664391,4.42781475,4.3489032,4.383975,36944203,0.0,16.220277,1.013943
2020-02-24,sh.600011,4.37520705,4.37520705,4.2962955,4.32259935,36699463,0.0,15.993193,0.999748
2020-02-25,sh.600011,4.2612237,4.2787596,4.21738395,4.2612237,31904675,0.0,15.76611,0.985553
2020-02-26,sh.600011,4.2261519,4.3313673,4.208616,4.2962955,37149048,0.0,15.895872,0.993665
2020-02-27,sh.600011,4.2962955,4.32259935,4.2787596,4.28752755,24090973,0.0,15.863431,0.991637
2020-02-28,sh.600011,4.2436878,4.25245575,4.1209365,4.1209365,49895545,0.0,15.247061,0.953107
2020-03-02,sh.600011,4.1209365,4.23491985,4.1209365,4.21738395,26689092,0.0,15.603907,0.975414
2020-03-03,sh.600011,4.2436878,4.2787596,4.2261519,4.23491985,24123596,0.0,15.668788,0.979469
2020-03-04,sh.600011,4.2261519,4.2962955,4.208616,4.28752755,25302823,0.0,15.863431,0.991637
2020-03-05,sh.600011,4.30506345,4.3489032,4.2962955,4.34013525,36208749,0.0,16.058075,1.003804
2020-03-06,sh.600011,4.30506345,4.32259935,4.26999165,4.28752755,27812248,0.0,15.863431,0.991637
2020-03-09,sh.600011,4.23491985,4.2436878,4.16477625,4.18231215,34576786,0.0,15.474145,0.967302
2020-03-10,sh.600011,4.1384724,4.23491985,4.12970445,4.23491985,25936986,0.0,15.668788,0.979469
2020-03-11,sh.600011,4.21738395,4.2787596,4.21738395,4.25245575,23426425,0.0,15.733669,0.983525
2020-03-12,sh.600011,4.208616,4.2261519,4.1560083,4.1735442,19991487,0.0,15.441704,0.965274
2020-03-13,sh.600011,4.05956085,4.12970445,4.0157211,4.1034006,25524143,0.0,15.18218,0.949051
2020-03-16,sh.600011,4.1034006,4.16477625,4.0683288,4.07709675,26630654,0.0,15.084858,0.942967
2020-03-17,sh.600011,4.07709675,4.1209365,3.9981852,4.02448905,25307000,0.0,14.890215,0.9308
2020-03-18,sh.600011,4.04202495,4.05956085,3.91927365,3.91927365,33945527,0.0,14.500928,0.906465
2020-03-19,sh.600011,3.90173775,3.9105057,3.74391465,3.7877544,30603151,0.0,14.01432,0.876047
2020-03-20,sh.600011,3.81405825,3.857898,3.77898645,3.83159415,19833738,0.0,14.176522,0.886187
2020-03-23,sh.600011,3.7877544,3.95434545,3.7702185,3.9105057,32998416,0.0,14.468487,0.904438
2020-03-24,sh.600011,3.9455775,4.0507929,3.93680955,4.04202495,27398464,0.0,14.955096,0.934856
2020-03-25,sh.600011,4.1034006,4.1034006,4.02448905,4.0507929,19190827,0.0,14.987536,0.936884
2020-03-26,sh.600011,4.02448905,4.033257,3.9806493,3.9981852,14060250,0.0,14.792893,0.924716
2020-03-27,sh.600011,4.02448905,4.0683288,3.9806493,4.02448905,16613386,0.0,14.890215,0.9308
2020-03-30,sh.600011,3.98941725,4.11216855,3.97188135,4.1034006,28457513,0.0,15.18218,0.949051
2020-03-31,sh.600011,4.1034006,4.16477625,4.07709675,4.11216855,22953278,0.0,15.21462,0.951079
2020-04-01,sh.600011,4.033257,4.1034006,3.9105057,3.91927365,33129969,0.0,41.60816,0.9556
2020-04-02,sh.600011,3.90173775,3.9105057,3.8228262,3.88420185,25033917,0.0,41.235827,0.947049
2020-04-03,sh.600011,3.8754339,3.8754339,3.7877544,3.79652235,19160288,0.0,40.304996,0.92567
2020-04-07,sh.600011,3.83159415,3.84913005,3.8052903,3.83159415,30968206,0.0,40.677328,0.934222
