date,symbol,open,high,low,close,volume,openinterest,pe_ttm,pb
2020-01-02,sh.600406,11.115053,11.59809035,11.06830745,11.3747505,19985026,0.0,25.353771,3.57672
2020-01-03,sh.600406,11.3747505,11.530569,11.322811,11.41110815,10955812,0.0,25.434811,3.588153
2020-01-06,sh.600406,11.3643626,11.6240601,11.30722915,11.40072025,14395892,0.0,25.411656,3.584886
2020-01-07,sh.600406,11.40072025,11.52537505,11.3643626,11.49421135,8776732,0.0,25.620044,3.614284
2020-01-08,sh.600406,11.5097932,11.5097932,11.15141065,11.21373805,11648630,0.0,24.994882,3.526091
2020-01-09,sh.600406,11.322811,11.42669,11.23451385,11.3331989,9909113,0.0,25.261155,3.563655
2020-01-10,sh.600406,11.39033235,11.39033235,10.9384587,11.0942772,22688174,0.0,24.727677,3.488396
2020-01-13,sh.600406,11.0527256,11.1669925,10.9696224,11.1462167,14194006,0.0,24.843443,3.504727
2020-01-14,sh.600406,11.1773804,11.2293199,11.04753165,11.07869535,13480859,0.0,24.692947,3.483496
2020-01-15,sh.600406,11.05791955,11.07869535,10.83977365,10.907295,14900028,0.0,24.310918,3.429602
2020-01-16,sh.600406,10.87093735,10.90210105,10.3567363,10.4710032,36947165,0.0,23.338482,3.292418
2020-01-17,sh.600406,10.4190637,10.4190637,9.4218253,9.556868,112957414,0.0,21.300995,3.004985
2020-01-20,sh.600406,9.64516515,10.0035477,9.6088075,9.96719005,56566925,0.0,22.215549,3.134003
2020-01-21,sh.600406,9.96719005,10.0347114,9.7542381,9.76981995,28284533,0.0,21.775637,3.071944
2020-01-22,sh.600406,9.8373413,9.9100566,9.6295833,9.80098365,26044762,0.0,21.845097,3.081743
2020-01-23,sh.600406,9.72826835,9.8581171,9.35430395,9.43740715,25339052,0.0,21.034733,2.967423
2020-02-03,sh.600406,8.49210825,8.621957,8.49210825,8.54404775,38409115,0.0,19.043553,2.686522
2020-02-04,sh.600406,8.53365985,8.99072745,8.5284659,8.95956375,27535693,0.0,19.969683,2.817173
2020-02-05,sh.600406,9.0686367,9.24003705,8.86607265,8.9543698,35662765,0.0,19.958106,2.81554
2020-02-06,sh.600406,9.0063093,9.15693385,8.88684845,9.0790246,25333514,0.0,20.235945,2.854736
2020-02-07,sh.600406,9.03227905,9.1725157,8.92840005,9.11538225,18859699,0.0,20.316982,2.866168
2020-02-10,sh.600406,9.10499435,9.70749255,9.0998004,9.68671675,40070471,0.0,21.590411,3.045814
2020-02-11,sh.600406,9.73865625,9.75943205,9.5880317,9.6815228,21601576,0.0,21.578834,3.04418
2020-02-12,sh.600406,9.7438502,9.8996687,9.6399712,9.868505,20496889,0.0,21.995593,3.102974
