date,symbol,open,high,low,close,volume,openinterest,pe_ttm,pb
2020-01-02,sz.000001,13.50626355,13.74961965,13.42514485,13.68472469,153023187,0.0,11.699169,1.221012
2020-01-03,sz.000001,13.74150778,14.04164697,13.72528404,13.93619266,111619481,0.0,11.914151,1.243449
2020-01-06,sz.000001,13.79829087,14.06598258,13.71717217,13.84696209,86208350,0.0,11.837867,1.235488
2020-01-07,sz.000001,13.89563331,14.01731136,13.74961965,13.91185705,72860756,0.0,11.893346,1.241278
2020-01-08,sz.000001,13.790179,13.83073835,13.49003981,13.51437542,84782412,0.0,11.553536,1.205813
2020-01-09,sz.000001,13.63605347,13.73339591,13.40892111,13.61982973,103163665,0.0,11.64369,1.215222
2020-01-10,sz.000001,13.61982973,13.63605347,13.40080924,13.53871103,58554845,0.0,11.574341,1.207984
2020-01-13,sz.000001,13.58738225,13.81451461,13.47381607,13.78206713,87213336,0.0,11.782388,1.229698
2020-01-14,sz.000001,13.78206713,14.00919949,13.59549412,13.59549412,130449366,0.0,11.535492,1.213051
2020-01-15,sz.000001,13.61982973,13.67661282,13.34402615,13.40080924,85943912,0.0,11.370306,1.19568
2020-01-16,sz.000001,13.40080924,13.44136859,13.1412294,13.24668371,102810467,0.0,11.239533,1.181928
2020-01-17,sz.000001,13.28724306,13.42514485,13.26290745,13.29535493,60543669,0.0,11.28083,1.186271
2020-01-20,sz.000001,13.32780241,13.47381607,13.26290745,13.34402615,74607475,0.0,11.322126,1.190614
2020-01-21,sz.000001,13.25479558,13.25479558,12.92220891,12.978992,89660310,0.0,11.012403,1.158044
2020-01-22,sz.000001,12.91409704,13.10878192,12.74374777,13.05199883,71946491,0.0,11.074347,1.164558
2020-01-23,sz.000001,12.91409704,12.91409704,12.48416793,12.60584598,110059207,0.0,10.695796,1.12475
2020-02-03,sz.000001,11.34850613,11.9244489,11.34850613,11.34850613,225919483,0.0,9.62897,1.012565
2020-02-04,sz.000001,11.39717735,11.89200142,11.37284174,11.8433302,170617207,0.0,10.048817,1.056715
2020-02-05,sz.000001,11.83521833,12.07857443,11.61619784,11.86766581,149138021,0.0,10.069466,1.058886
2020-02-06,sz.000001,12.01367947,12.06235069,11.77032337,11.98123199,118581572,0.0,10.165824,1.069019
2020-02-07,sz.000001,11.8433302,11.91633703,11.68920467,11.85955394,92485296,0.0,10.062583,1.058162
2020-02-10,sz.000001,11.77032337,11.78654711,11.5999741,11.7622115,133949524,0.0,9.97999,1.049477
2020-02-11,sz.000001,11.8433302,12.11913378,11.81088272,11.99745573,140750744,0.0,10.17959,1.070467
2020-02-12,sz.000001,11.99745573,12.02179134,11.8433302,11.98123199,107050321,0.0,10.165824,1.069019
2020-02-13,sz.000001,11.93256077,12.07046256,11.85144207,11.88388955,101320528,0.0,10.083231,1.060334
2020-02-14,sz.000001,11.96500825,12.28137118,11.9244489,12.19214061,151243473,0.0,10.344776,1.068255
2020-02-17,sz.000001,12.20025248,12.46794419,12.11102191,12.46794419,154369601,0.0,10.578789,1.09242
2020-02-18,sz.000001,12.43549671,12.43549671,12.17591687,12.3300424,97361235,0.0,10.461782,1.080338
2020-02-19,sz.000001,12.2489237,12.46794419,12.23269996,12.36248988,87410693,0.0,10.461782,1.080338
2020-02-20,sz.000001,12.38682549,12.67074094,12.2489237,12.64640533,123544434,0.0,10.73021,1.108057
2020-02-21,sz.000001,12.56528663,12.75185964,12.53283915,12.63829346,99507102,0.0,10.723327,1.107346
2020-02-24,sz.000001,12.54095102,12.54095102,12.28948305,12.35437801,119179450,0.0,10.482431,1.08247
2020-02-25,sz.000001,12.167805,12.27325931,11.98934386,12.20025248,114457502,0.0,10.351658,1.068966
2020-02-26,sz.000001,11.98123199,12.38682549,11.9244489,12.15969313,117659915,0.0,10.317245,1.065412
2020-02-27,sz.000001,12.13535752,12.28948305,12.07857443,12.25703557,97527090,0.0,10.399838,1.073941
2020-02-28,sz.000001,12.04612695,12.20025248,11.72976402,11.7622115,130064445,0.0,9.97999,1.030585
2020-03-02,sz.000001,11.80277085,12.12724565,11.72976402,11.99745573,111658066,0.0,10.17959,1.051197
2020-03-03,sz.000001,12.13535752,12.15969313,11.86766581,11.94067264,115358432,0.0,10.13141,1.046222
2020-03-04,sz.000001,11.90822516,11.98934386,11.77032337,11.91633703,86259523,0.0,10.110762,1.044089
2020-03-05,sz.000001,12.0055676,12.68696468,11.94878451,12.48416793,268660240,0.0,10.592555,1.093842
2020-03-06,sz.000001,12.31381866,12.38682549,12.18402874,12.19214061,122853103,0.0,10.344776,1.068255
2020-03-09,sz.000001,11.93256077,11.94878451,11.69731654,11.72165215,166579354,0.0,9.945576,1.027031
2020-03-10,sz.000001,11.66486906,12.04612695,11.66486906,11.97312012,116786497,0.0,10.158941,1.049065
2020-03-11,sz.000001,11.98123199,12.07046256,11.85955394,11.91633703,81438164,0.0,10.110762,1.044089
2020-03-12,sz.000001,11.88388955,12.03801508,11.78654711,11.90822516,98649711,0.0,10.103879,1.043379
2020-03-13,sz.000001,11.2754993,11.82710646,11.2754993,11.77843524,116976580,0.0,9.993755,1.032007
2020-03-16,sz.000001,11.72165215,11.72976402,11.15382125,11.15382125,140620218,0.0,9.463783,0.977279
2020-03-17,sz.000001,11.15382125,11.33228239,10.65088531,10.87801767,117784906,0.0,9.22977,0.953114
2020-03-18,sz.000001,10.87801767,10.99158385,10.26151555,10.31018677,138478437,0.0,8.747977,0.903361
2020-03-19,sz.000001,10.28585116,10.33452238,9.66123717,9.92081701,189145713,0.0,8.417605,0.869245
2020-03-20,sz.000001,10.0587188,10.28585116,9.94515262,10.15606124,157835296,0.0,8.617205,0.889857
2020-03-23,sz.000001,9.734244,10.01815945,9.67746091,9.85592205,107111364,0.0,8.362543,0.863559
2020-03-24,sz.000001,10.0587188,10.28585116,9.95326449,10.22906807,118020026,0.0,8.67915,0.896254
2020-03-25,sz.000001,10.44808856,10.60221409,10.3020749,10.43997669,113695774,0.0,8.858101,0.914733
2020-03-26,sz.000001,10.36696986,10.82123458,10.31829864,10.59410222,107519243,0.0,8.988874,0.928237
2020-03-27,sz.000001,10.74822775,10.85368206,10.61032596,10.66710905,65301888,0.0,9.050818,0.934634
2020-03-30,sz.000001,10.42375295,10.57787848,10.35074612,10.49675978,66173879,0.0,8.906281,0.919708
2020-03-31,sz.000001,10.58599035,10.61843783,10.36696986,10.3831936,51337030,0.0,8.809922,0.909758
2020-04-01,sz.000001,10.43186482,10.65088531,10.39941734,10.45620043,52083604,0.0,8.871867,0.916155
2020-04-02,sz.000001,10.34263425,10.52109539,10.26962742,10.52109539,51836504,0.0,8.926929,0.921841
2020-04-03,sz.000001,10.39941734,10.45620043,10.18039685,10.22906807,82534814,0.0,8.67915,0.896254
2020-04-07,sz.000001,10.45620043,10.49675978,10.39130547,10.44808856,87031371,0.0,8.864984,0.915444
2020-04-08,sz.000001,10.44808856,10.48053604,10.31829864,10.36696986,52871614,0.0,8.796157,0.908336
2020-04-09,sz.000001,10.44808856,10.45620043,10.31829864,10.33452238,40855377,0.0,8.768626,0.905493
2020-04-10,sz.000001,10.35074612,10.52920726,10.26151555,10.37508173,66667495,0.0,8.803039,0.909047
2020-04-13,sz.000001,10.27773929,10.31018677,10.11550189,10.21284433,44621440,0.0,8.665384,0.894832
2020-04-14,sz.000001,10.26151555,10.43186482,10.19662059,10.43186482,68608687,0.0,8.851219,0.914022
2020-04-15,sz.000001,10.43186482,10.48864791,10.36696986,10.43997669,65639640,0.0,8.858101,0.914733
2020-04-16,sz.000001,10.37508173,10.37508173,10.17228498,10.28585116,78915498,0.0,8.727329,0.901229
2020-04-17,sz.000001,10.35885799,10.57787848,10.26151555,10.45620043,133116477,0.0,8.871867,0.916155
2020-04-20,sz.000001,10.43186482,10.58599035,10.35885799,10.53731913,81845583,0.0,8.940694,0.923262
2020-04-21,sz.000001,10.7887871,11.1132619,10.7887871,10.91046515,212244834,0.0,8.90909,0.924219
2020-04-22,sz.000001,10.84557019,10.88612954,10.67522092,10.73200401,103280274,0.0,8.763365,0.909102
2020-04-23,sz.000001,10.73200401,10.79689897,10.63466157,10.73200401,64698963,0.0,8.763365,0.909102
2020-04-24,sz.000001,10.68333279,10.77256336,10.63466157,10.74011588,56600161,0.0,8.769989,0.909789
2020-04-27,sz.000001,10.7887871,11.06459068,10.74822775,10.9510245,93682990,0.0,8.942209,0.927655
2020-04-28,sz.000001,10.91046515,10.99969572,10.76445149,10.96724824,77156417,0.0,8.955457,0.929029
2020-04-29,sz.000001,10.93480076,11.4377367,10.91046515,11.37284174,110872239,0.0,9.28665,0.963387
2020-04-30,sz.000001,11.37284174,11.61619784,11.25927556,11.29983491,81954043,0.0,9.227035,0.957202
2020-05-06,sz.000001,11.16193312,11.26738743,11.04025507,11.17004499,100899802,0.0,9.121053,0.946208
2020-05-07,sz.000001,11.16193312,11.16193312,11.0321432,11.10515003,66274923,0.0,9.068062,0.940711
2020-05-08,sz.000001,11.16193312,11.37284174,11.09703816,11.31605865,93478170,0.0,9.240283,0.958577
2020-05-11,sz.000001,11.29172304,11.46207231,11.2754993,11.356618,61286229,0.0,9.273402,0.962012
2020-05-12,sz.000001,11.31605865,11.39717735,11.12948564,11.18626873,55851114,0.0,9.134301,0.947582
2020-05-13,sz.000001,11.15382125,11.17815686,10.97536011,11.05647881,64035879,0.0,9.028319,0.936588
2020-05-14,sz.000001,10.99158385,11.02403133,10.72389214,10.7887871,94467209,0.0,8.809732,0.913912
2020-05-15,sz.000001,10.86179393,10.89424141,10.65899718,10.73200401,75679447,0.0,8.763365,0.909102
2020-05-18,sz.000001,10.7076684,10.82123458,10.64277344,10.7076684,63720857,0.0,8.743493,0.90704
2020-05-19,sz.000001,10.87801767,10.91046515,10.76445149,10.83745832,60036864,0.0,8.849475,0.918035
2020-05-20,sz.000001,10.85368206,11.04836694,10.76445149,10.95913637,69085107,0.0,8.948833,0.928342
2020-05-21,sz.000001,10.96724824,11.00780759,10.83745832,10.8699058,55231200,0.0,8.87597,0.920783
2020-05-22,sz.000001,10.81312271,10.82123458,10.48053604,10.48053604,85623733,0.0,8.558025,0.8878
2020-05-25,sz.000001,10.52109539,10.52920726,10.35074612,10.51298352,41017078,0.0,8.584521,0.890549
2020-05-26,sz.000001,10.56165474,10.60221409,10.49675978,10.57787848,39621240,0.0,8.637511,0.896046
2020-05-27,sz.000001,10.58599035,10.69955653,10.51298352,10.545431,48296294,0.0,8.611016,0.893297
2020-05-28,sz.000001,10.61970624,10.87550336,10.57019712,10.78473664,96076031,0.0,8.657383,0.898107
2020-05-29,sz.000001,10.73522752,10.75998208,10.66096384,10.726976,45780822,0.0,8.611016,0.893297
2020-06-01,sz.000001,10.8094912,11.04878528,10.79298816,10.99102464,88296055,0.0,8.82298,0.915286
2020-06-02,sz.000001,10.96627008,11.24682176,10.95801856,11.1808096,88345888,0.0,8.975328,0.93109
2020-06-03,sz.000001,11.25507328,11.45310976,11.139552,11.17255808,95680308,0.0,8.968704,0.930403
2020-06-04,sz.000001,11.16430656,11.25507328,11.06528832,11.19731264,58306633,0.0,8.988576,0.932465
2020-06-05,sz.000001,11.2220672,11.23857024,11.08179136,11.21381568,38302690,0.0,9.001824,0.933839
2020-06-08,sz.000001,11.28807936,11.4283552,11.20556416,11.23857024,58597190,0.0,9.021695,0.935901
2020-06-09,sz.000001,11.25507328,11.32933696,11.16430656,11.27982784,47430007,0.0,9.054815,0.939336
2020-06-10,sz.000001,11.31283392,11.31283392,11.0570368,11.13130048,58047620,0.0,8.935585,0.926968
2020-06-11,sz.000001,11.04053376,11.04878528,10.726976,10.79298816,134903982,0.0,8.664007,0.898794
2020-06-12,sz.000001,10.6444608,10.74347904,10.61970624,10.71872448,103055057,0.0,8.604392,0.89261
2020-06-15,sz.000001,10.6032032,10.70222144,10.5619456,10.57844864,66031307,0.0,8.491787,0.880928
2020-06-16,sz.000001,10.6444608,10.71872448,10.61145472,10.63620928,71805910,0.0,8.538154,0.885738
2020-06-17,sz.000001,10.63620928,10.66096384,10.52893952,10.6032032,71646824,0.0,8.511658,0.88299
2020-06-18,sz.000001,10.52893952,10.5619456,10.38866368,10.52893952,111964780,0.0,8.452043,0.876805
2020-06-19,sz.000001,10.50418496,10.59495168,10.40516672,10.5619456,153952178,0.0,8.478539,0.879554
2020-06-22,sz.000001,10.51243648,10.52893952,10.41341824,10.42992128,131907979,0.0,8.372557,0.86856
2020-06-23,sz.000001,10.4381728,10.47117888,10.33090304,10.3969152,99080673,0.0,8.346062,0.865811
2020-06-24,sz.000001,10.42992128,10.62795776,10.3969152,10.5619456,152322048,0.0,8.478539,0.879554
2020-06-29,sz.000001,10.66096384,10.70222144,10.48768192,10.5619456,103848006,0.0,8.478539,0.879554
2020-06-30,sz.000001,10.58670016,10.62795776,10.49593344,10.5619456,93794022,0.0,8.478539,0.879554
2020-07-01,sz.000001,10.55369408,10.8507488,10.51243648,10.82599424,169739001,0.0,8.690502,0.901543
2020-07-02,sz.000001,10.79298816,11.13130048,10.70222144,11.08179136,259050119,0.0,8.895842,0.922845
2020-07-03,sz.000001,11.19731264,11.81617664,11.18906112,11.758416,376833360,0.0,9.438998,0.979191
2020-07-06,sz.000001,12.0472192,12.93838336,12.03896768,12.93838336,471146080,0.0,10.38621,1.077454
2020-07-07,sz.000001,13.4499776,13.72227776,12.40203456,12.77335296,396442752,0.0,10.253733,1.063711
2020-07-08,sz.000001,12.56706496,13.202432,12.56706496,13.00439552,263133916,0.0,10.439201,1.082951
2020-07-09,sz.000001,12.92188032,12.92188032,12.63307712,12.81461056,224399440,0.0,10.286852,1.067146
2020-07-10,sz.000001,12.6660832,12.77335296,12.17924352,12.26175872,215877326,0.0,9.843054,1.021107
2020-07-13,sz.000001,12.1297344,12.44329216,11.964704,12.28651328,193716012,0.0,9.862925,1.023169
2020-07-14,sz.000001,12.2947648,12.53405888,12.0059616,12.11323136,195356627,0.0,9.723824,1.008739
2020-07-15,sz.000001,12.19574656,12.26175872,11.74191296,11.77491904,204256283,0.0,9.452246,0.980565
2020-07-16,sz.000001,11.7996736,12.0059616,11.65114624,11.6759008,193089129,0.0,9.37276,0.97232
2020-07-17,sz.000001,11.69240384,11.78317056,11.5108704,11.66764928,129134677,0.0,9.366136,0.971632
2020-07-20,sz.000001,11.74191296,12.18749504,11.6346432,12.15448896,197963200,0.0,9.756944,1.012174
2020-07-21,sz.000001,12.11323136,12.11323136,11.8821888,11.95645248,125286569,0.0,9.597971,0.995683
2020-07-22,sz.000001,11.95645248,12.0884768,11.77491904,11.89044032,131295159,0.0,9.54498,0.990186
2020-07-23,sz.000001,11.75016448,11.79142208,11.39534912,11.56037952,202752587,0.0,9.280026,0.962699
2020-07-24,sz.000001,11.52737344,11.54387648,11.07353984,11.139552,183088183,0.0,8.942209,0.927655
2020-07-27,sz.000001,11.27982784,11.28807936,10.8094912,10.92501248,188065335,0.0,8.769989,0.909789
2020-07-28,sz.000001,11.00752768,11.08179136,10.87550336,11.00752768,121700599,0.0,8.836227,0.91666
2020-07-29,sz.000001,11.0157792,11.24682176,10.90025792,11.17255808,151958025,0.0,8.968704,0.930403
2020-07-30,sz.000001,11.139552,11.14780352,11.03228224,11.03228224,96406763,0.0,8.856099,0.918722
2020-07-31,sz.000001,10.95801856,11.16430656,10.933264,11.00752768,116582191,0.0,8.836227,0.91666
2020-08-03,sz.000001,11.11479744,11.23857024,11.08179136,11.21381568,144509616,0.0,9.001824,0.933839
2020-08-04,sz.000001,11.27157632,11.6759008,11.12304896,11.58513408,244566325,0.0,9.299897,0.964761
2020-08-05,sz.000001,11.40360064,11.4283552,11.23857024,11.35409152,144020313,0.0,9.114429,0.945521
2020-08-06,sz.000001,11.40360064,11.51912192,11.2633248,11.4696128,135251068,0.0,9.207163,0.955141
2020-08-07,sz.000001,11.3870976,11.4696128,11.23857024,11.3045824,98867837,0.0,9.074686,0.941398
2020-08-10,sz.000001,11.27982784,11.56863104,11.23857024,11.5108704,158771035,0.0,9.240283,0.958577
2020-08-11,sz.000001,11.52737344,12.09672832,11.52737344,11.65939776,260330789,0.0,9.359512,0.970945
2020-08-12,sz.000001,11.72540992,11.964704,11.6759008,11.86568576,159681170,0.0,9.525108,0.988124
2020-08-13,sz.000001,11.8821888,11.93169792,11.66764928,11.70065536,83726175,0.0,9.392631,0.974381
2020-08-14,sz.000001,11.6346432,11.97295552,11.60163712,11.93994944,110321582,0.0,9.584723,0.994308
2020-08-17,sz.000001,12.0472192,12.6660832,12.0059616,12.53405888,326802784,0.0,10.061641,1.043783
2020-08-18,sz.000001,12.5423104,12.6248256,12.30301632,12.5010528,135026107,0.0,10.035146,1.041035
2020-08-19,sz.000001,12.46804672,12.6660832,12.34427392,12.4597952,142092811,0.0,10.002026,1.037599
2020-08-20,sz.000001,12.38553152,12.49280128,11.98945856,12.03896768,133380162,0.0,9.66421,1.002554
2020-08-21,sz.000001,12.13798592,12.13798592,11.81617664,11.9234464,123451733,0.0,9.571476,0.992934
2020-08-24,sz.000001,11.964704,12.13798592,11.89044032,11.93169792,91944886,0.0,9.578099,0.993621
2020-08-25,sz.000001,12.01421312,12.12148288,11.93169792,12.0472192,74832022,0.0,9.670833,1.003241
2020-08-26,sz.000001,12.0472192,12.05547072,11.78317056,11.85743424,73411772,0.0,9.518485,0.987437
2020-08-27,sz.000001,11.8821888,11.93169792,11.64289472,11.93169792,62666677,0.0,9.578099,0.993621
2020-08-28,sz.000001,11.76666752,12.52580736,11.76666752,12.48454976,241040002,0.0,11.092238,1.043199
2020-08-31,sz.000001,12.6248256,12.93838336,12.36902848,12.44329216,179712954,0.0,11.055582,1.039752
2020-09-01,sz.000001,12.34427392,12.56706496,12.27826176,12.49280128,81364258,0.0,11.099569,1.043889
2020-09-02,sz.000001,12.38553152,12.81461056,12.38553152,12.64132864,167938297,0.0,11.231533,1.0563
2020-09-03,sz.000001,12.64132864,12.64958016,12.24525568,12.2947648,127984159,0.0,10.923618,1.027341
2020-09-04,sz.000001,12.15448896,12.42678912,12.0472192,12.34427392,90988999,0.0,10.967606,1.031478
2020-09-07,sz.000001,12.27826176,12.57531648,12.23700416,12.32777088,103137681,0.0,10.952944,1.030099
2020-09-08,sz.000001,12.37728,12.73209536,12.37728,12.73209536,140760166,0.0,11.312177,1.063884
2020-09-09,sz.000001,12.59181952,12.83936512,12.48454976,12.55056192,101357247,0.0,11.150888,1.048715
2020-09-10,sz.000001,12.64132864,12.77335296,12.5423104,12.65783168,95709239,0.0,11.246195,1.057678
2020-09-11,sz.000001,12.52580736,12.6248256,12.22875264,12.38553152,95423625,0.0,11.004263,1.034925
2020-09-14,sz.000001,12.38553152,12.6248256,12.31126784,12.6248256,68025105,0.0,11.21687,1.054921
2020-09-15,sz.000001,12.5423104,12.77335296,12.5010528,12.6660832,65713267,0.0,11.253526,1.058368
2020-09-16,sz.000001,12.64132864,12.82286208,12.55056192,12.74034688,72241475,0.0,11.319508,1.064573
2020-09-17,sz.000001,12.82286208,12.97138944,12.7073408,12.84761664,98821563,0.0,11.414815,1.073537
2020-09-18,sz.000001,12.88887424,13.27669568,12.80635904,13.26019264,137319330,0.0,11.781379,1.108011
2020-09-21,sz.000001,13.202432,13.2436896,12.96313792,13.08691072,89616165,0.0,11.627422,1.093532
2020-09-22,sz.000001,12.93013184,13.07040768,12.69908928,12.84761664,86775631,0.0,11.414815,1.073537
2020-09-23,sz.000001,12.86411968,13.06215616,12.79810752,12.89712576,59920047,0.0,11.458802,1.077674
2020-09-24,sz.000001,12.86411968,12.88062272,12.47629824,12.47629824,106101124,0.0,11.084907,1.04251
2020-09-25,sz.000001,12.5423104,12.63307712,12.46804672,12.53405888,61408700,0.0,11.136226,1.047336
2020-09-28,sz.000001,12.53405888,12.68258624,12.36077696,12.63307712,61271111,0.0,11.224201,1.05561
2020-09-29,sz.000001,12.69908928,12.71559232,12.17924352,12.2122496,118237440,0.0,10.850306,1.020446
2020-09-30,sz.000001,12.2122496,12.60007104,12.2122496,12.51755584,121706482,0.0,11.121563,1.045957
2020-10-09,sz.000001,12.6248256,12.8311136,12.48454976,12.52580736,90042593,0.0,11.128895,1.046647
2020-10-12,sz.000001,12.55881344,13.2436896,12.55056192,13.1199168,159134715,0.0,11.656747,1.09629
2020-10-13,sz.000001,13.1199168,13.29319872,13.01264704,13.25194112,90881948,0.0,11.774048,1.107322
2020-10-14,sz.000001,13.23543808,13.30145024,13.0374016,13.22718656,66256236,0.0,11.752054,1.105253
2020-10-15,sz.000001,13.3674624,13.96157184,13.3262048,13.66451712,160006232,0.0,12.140612,1.141796
2020-10-16,sz.000001,13.66451712,14.33289024,13.64801408,14.1100992,209561419,0.0,12.536502,1.179029
2020-10-19,sz.000001,14.2751296,14.9352512,14.2751296,14.42365696,201610552,0.0,12.815091,1.205229
2020-10-20,sz.000001,14.42365696,14.5226752,14.233872,14.47316608,96007195,0.0,12.859078,1.209366
2020-10-21,sz.000001,14.55568128,14.852736,14.29988416,14.77847232,124456018,0.0,13.130336,1.234878
2020-10-22,sz.000001,14.80322688,15.265312,14.2751296,14.48966912,189051905,0.0,12.634136,1.179834
2020-10-23,sz.000001,14.46491456,15.49635456,14.46491456,14.96000576,169850168,0.0,13.044242,1.218132
2020-10-26,sz.000001,15.0177664,15.09203008,14.3989024,14.6051904,117559865,0.0,12.734864,1.18924
2020-10-27,sz.000001,14.852736,14.852736,14.44016,14.65469952,103486504,0.0,12.778033,1.193272
2020-10-28,sz.000001,14.65469952,14.7702208,14.26687808,14.54742976,120582386,0.0,12.6845,1.184537
2020-10-29,sz.000001,14.47316608,14.79497536,14.3163872,14.66295104,84660362,0.0,12.785228,1.193944
2020-10-30,sz.000001,14.63819648,15.14979072,14.5226752,14.646448,100780383,0.0,12.770838,1.1926
2020-11-02,sz.000001,14.5639328,14.8939936,14.29988416,14.54742976,96845277,0.0,12.6845,1.184537
2020-11-03,sz.000001,14.61344192,15.13328768,14.6051904,14.81972992,95786863,0.0,12.92193,1.20671
2020-11-04,sz.000001,15.1415392,15.24880896,14.81972992,15.11678464,124763640,0.0,13.180944,1.230897
2020-11-05,sz.000001,15.15804224,15.265312,14.47316608,14.6051904,142946944,0.0,12.734864,1.18924
2020-11-06,sz.000001,14.61344192,14.646448,14.20911744,14.55568128,84878153,0.0,12.691695,1.185209
2020-11-09,sz.000001,14.58043584,14.852736,14.47316608,14.72071168,95142432,0.0,12.835592,1.198647
2020-11-10,sz.000001,14.852736,15.265312,14.79497536,14.94350272,102106281,0.0,13.029852,1.216788
2020-11-11,sz.000001,15.0177664,15.1002816,14.5226752,14.69595712,94013007,0.0,12.814007,1.196631
2020-11-12,sz.000001,14.69595712,14.80322688,14.3989024,14.57218432,67725848,0.0,12.706085,1.186553
2020-11-13,sz.000001,14.37414784,14.41540544,13.77178688,14.17611136,128918923,0.0,12.360732,1.154302
2020-11-16,sz.000001,14.09359616,14.38239936,13.9450688,14.33289024,75985693,0.0,12.497434,1.167068
2020-11-17,sz.000001,14.34114176,14.79497536,14.233872,14.71246016,85293051,0.0,12.828397,1.197975
2020-11-18,sz.000001,14.67120256,15.265312,14.646448,15.23230592,137340072,0.0,13.281672,1.240304
2020-11-19,sz.000001,15.33957568,15.66138496,15.1002816,15.5541152,121174062,0.0,13.56227,1.266507
2020-11-20,sz.000001,15.53761216,15.66963648,15.28181504,15.56236672,67391922,0.0,13.569465,1.267179
2020-11-23,sz.000001,15.5541152,16.18948224,15.5128576,16.18948224,116585826,0.0,14.116273,1.318243
2020-11-24,sz.000001,16.18948224,16.23899136,15.81816384,15.97494272,67854323,0.0,13.929207,1.300774
2020-11-25,sz.000001,16.07396096,16.2554944,15.7191456,15.72739712,55258501,0.0,13.713362,1.280617
2020-11-26,sz.000001,15.7191456,16.18123072,15.70264256,16.090464,63965789,0.0,14.029935,1.31018
2020-11-27,sz.000001,16.50304,16.50304,15.99144576,16.2554944,75377374,0.0,14.173832,1.323618
2020-11-30,sz.000001,16.4205248,17.22917376,16.16472768,16.28850048,158144128,0.0,14.202611,1.326305
2020-12-01,sz.000001,16.2554944,16.92386752,16.0079488,16.5442976,126371975,0.0,14.425651,1.347134
2020-12-02,sz.000001,16.44527936,16.55254912,16.10696704,16.19773376,88938529,0.0,14.123468,1.318915
2020-12-03,sz.000001,16.32150656,16.38751872,15.81816384,16.12347008,71445230,0.0,14.058714,1.312868
2020-12-04,sz.000001,16.06570944,16.06570944,15.65313344,15.9254336,89134784,0.0,13.886038,1.296742
2020-12-07,sz.000001,15.93368512,15.99969728,15.41383936,15.60362432,87380661,0.0,13.605439,1.270539
2020-12-08,sz.000001,15.61187584,15.70264256,15.29006656,15.43859392,71964751,0.0,13.461543,1.257101
2020-12-09,sz.000001,15.50460608,15.7191456,15.41383936,15.43859392,67722115,0.0,13.461543,1.257101
2020-12-10,sz.000001,15.45509696,15.57886976,15.2240544,15.3890848,60786655,0.0,13.418374,1.25307
2020-12-11,sz.000001,15.43859392,15.5128576,15.03426944,15.28181504,88779387,0.0,13.324841,1.244335
2020-12-14,sz.000001,15.3478272,15.72739712,15.265312,15.57886976,83599174,0.0,13.583855,1.268523
2020-12-15,sz.000001,15.5128576,15.5541152,14.9765088,15.46334848,78885794,0.0,13.483127,1.259117
2020-12-16,sz.000001,15.5128576,15.7604032,15.33132416,15.68613952,68907042,0.0,13.677388,1.277258
2020-12-17,sz.000001,15.60362432,15.73564864,15.3478272,15.6366304,68614069,0.0,13.634219,1.273226
2020-12-18,sz.000001,15.677888,15.7604032,15.04252096,15.14979072,105875636,0.0,13.209723,1.233585
2020-12-21,sz.000001,15.1002816,15.38083328,14.87749056,15.08377856,90687811,0.0,13.152165,1.22821
2020-12-22,sz.000001,15.14979072,15.3890848,14.75371776,14.7702208,102873751,0.0,12.878761,1.202678
2020-12-23,sz.000001,14.81972992,14.91049664,14.67945408,14.852736,75008273,0.0,12.950709,1.209397
2020-12-24,sz.000001,14.9765088,15.25706048,14.8939936,15.06727552,63295012,0.0,13.137775,1.226866
2020-12-25,sz.000001,15.06727552,15.06727552,14.6877056,14.88574208,57707733,0.0,12.979489,1.212085
2020-12-28,sz.000001,14.86923904,15.56236672,14.81972992,15.5541152,127033706,0.0,13.56227,1.266507
2020-12-29,sz.000001,15.57061824,15.9254336,15.4303424,15.81816384,96309223,0.0,13.792505,1.288008
2020-12-30,sz.000001,15.677888,15.8429184,15.44684544,15.8429184,97849778,0.0,13.81409,1.290024
2020-12-31,sz.000001,15.85116992,16.15647616,15.69439104,15.95843968,92450343,0.0,13.914818,1.29943
2021-01-04,sz.000001,15.7604032,15.7604032,15.21580288,15.3478272,155421643,0.0,13.382399,1.24971
2021-01-05,sz.000001,15.1827968,15.24880896,14.6877056,14.99301184,182135210,0.0,13.073021,1.220819
2021-01-06,sz.000001,14.91874816,16.13997312,14.852736,16.13997312,193494512,0.0,14.073104,1.314211
2021-01-07,sz.000001,16.10696704,16.48653696,15.86767296,16.4205248,158418530,0.0,14.317728,1.337056
2021-01-08,sz.000001,16.4205248,16.5855552,15.93368512,16.3792672,119547322,0.0,14.281754,1.333696
