date,symbol,open,high,low,close,volume,openinterest,pe_ttm,pb
2020-01-02,sh.600926,7.43158287,7.55985183,7.42356606,7.48770054,29697455,0.0,7.598811,0.930139
2020-01-03,sh.600926,7.47968373,7.5358014,7.44761649,7.50373416,16071528,0.0,7.615082,0.93213
2020-01-06,sh.600926,7.46365011,7.52778459,7.43158287,7.46365011,22991028,0.0,7.574403,0.927151
2020-01-07,sh.600926,7.50373416,7.64803674,7.49571735,7.51976778,33910106,0.0,7.631354,0.934122
2020-01-08,sh.600926,7.50373416,7.58390226,7.39951563,7.42356606,28896911,0.0,7.533725,0.922172
2020-01-09,sh.600926,7.46365011,7.54381821,7.43959968,7.54381821,18871054,0.0,7.655761,0.93711
2020-01-10,sh.600926,7.5358014,7.64001993,7.51976778,7.60795269,27361651,0.0,7.720847,0.945077
2020-01-13,sh.600926,7.58390226,7.78432251,7.55985183,7.76828889,34637691,0.0,7.883563,0.964994
2020-01-14,sh.600926,7.76027208,7.84044018,7.6961376,7.72820484,19929486,0.0,7.842884,0.960015
2020-01-15,sh.600926,7.72820484,7.7763057,7.62398631,7.76828889,15351099,0.0,7.883563,0.964994
2020-01-16,sh.600926,7.79233932,7.80035613,7.67208717,7.70415441,14451113,0.0,7.818477,0.957027
2020-01-17,sh.600926,7.75225527,7.75225527,7.55985183,7.60795269,17419620,0.0,7.720847,0.945077
2020-01-20,sh.600926,7.6159695,7.68812079,7.60795269,7.68812079,10524771,0.0,7.802205,0.955035
2020-01-21,sh.600926,7.68812079,7.71217122,7.55183502,7.56786864,15644327,0.0,7.680169,0.940097
2020-01-22,sh.600926,7.52778459,7.59191907,7.47166692,7.5358014,17888780,0.0,7.647625,0.936114
2020-01-23,sh.600926,7.51175097,7.52778459,7.2952971,7.35141477,26992983,0.0,7.460503,0.913209
2020-02-03,sh.600926,6.66196911,7.00669194,6.61386825,6.78222126,43706405,0.0,6.882863,0.842502
2020-02-04,sh.600926,6.79825488,7.0547928,6.79023807,6.98264151,29829990,0.0,7.086257,0.867399
2020-02-05,sh.600926,6.98264151,7.0547928,6.8944566,6.92652384,21695357,0.0,7.029307,0.860428
2020-02-06,sh.600926,6.95057427,7.06280961,6.84635574,6.9746247,25892688,0.0,7.078121,0.866403
2020-02-07,sh.600926,6.93454065,6.9746247,6.82230531,6.93454065,21001608,0.0,7.037443,0.861424
2020-02-10,sh.600926,6.87842298,6.96660789,6.82230531,6.95057427,17047533,0.0,7.053714,0.863416
2020-02-11,sh.600926,6.98264151,7.03074237,6.91049022,6.9746247,24213117,0.0,7.078121,0.866403
2020-02-12,sh.600926,6.94255746,6.9746247,6.8944566,6.96660789,18754985,0.0,7.069986,0.865407
2020-02-13,sh.600926,6.95057427,6.98264151,6.86238936,6.87842298,18134437,0.0,6.980492,0.854453
2020-02-14,sh.600926,6.87842298,6.95057427,6.86238936,6.92652384,16880690,0.0,7.029307,0.860428
2020-02-17,sh.600926,6.91049022,7.17504495,6.8944566,7.15901133,38132789,0.0,7.265244,0.889308
2020-02-18,sh.600926,7.10289366,7.15099452,7.03875918,7.07884323,24380494,0.0,7.183886,0.879349
2020-02-19,sh.600926,7.0547928,7.10289366,7.03074237,7.03875918,20358865,0.0,7.183886,0.879349
2020-02-20,sh.600926,7.0547928,7.23116262,7.02272556,7.17504495,29192915,0.0,7.281516,0.8913
2020-02-21,sh.600926,7.15099452,7.27124667,7.12694409,7.17504495,24574735,0.0,7.281516,0.8913
2020-02-24,sh.600926,7.1349609,7.15901133,7.06280961,7.11091047,19812955,0.0,7.21643,0.883333
2020-02-25,sh.600926,7.01470875,7.07082642,6.94255746,6.99065832,22563610,0.0,7.094393,0.868395
2020-02-26,sh.600926,6.92652384,7.17504495,6.91850703,7.04677599,27952525,0.0,7.151343,0.875366
2020-02-27,sh.600926,7.01470875,7.11892728,6.99065832,7.0547928,15666748,0.0,7.159479,0.876362
2020-02-28,sh.600926,6.9746247,7.04677599,6.80627169,6.88643979,23810736,0.0,6.988628,0.855449
2020-03-02,sh.600926,6.87842298,7.03875918,6.86238936,7.03074237,25242875,0.0,7.135072,0.873374
2020-03-03,sh.600926,7.09487685,7.11091047,7.01470875,7.0547928,23029774,0.0,7.159479,0.876362
2020-03-04,sh.600926,7.01470875,7.07082642,6.99065832,7.06280961,17258092,0.0,7.167615,0.877358
2020-03-05,sh.600926,7.10289366,7.31934753,7.06280961,7.27124667,38292737,0.0,7.379145,0.90325
2020-03-06,sh.600926,7.19107857,7.23917943,7.12694409,7.12694409,23547039,0.0,7.232701,0.885325
2020-03-09,sh.600926,7.03875918,7.03875918,6.86238936,6.87040617,26117001,0.0,6.972356,0.853457
2020-03-10,sh.600926,6.8944566,6.99065832,6.86238936,6.96660789,22439231,0.0,7.069986,0.865407
2020-03-11,sh.600926,6.9746247,6.99867513,6.8944566,6.90247341,14982831,0.0,7.004899,0.85744
2020-03-12,sh.600926,6.90247341,6.95859108,6.80627169,6.83032212,18232586,0.0,6.931678,0.848478
2020-03-13,sh.600926,6.58981782,6.75015402,6.47758248,6.75015402,28561664,0.0,6.85032,0.838519
2020-03-16,sh.600926,6.71808678,6.7341204,6.46154886,6.50163291,26310698,0.0,6.598111,0.807647
2020-03-17,sh.600926,6.53370015,6.60585144,6.44551524,6.50964972,14687929,0.0,6.606247,0.808643
2020-03-18,sh.600926,6.51766653,6.55775058,6.30922947,6.32526309,17765238,0.0,6.419124,0.785738
2020-03-19,sh.600926,6.32526309,6.37336395,6.10079241,6.20501094,24634910,0.0,6.297087,0.7708
2020-03-20,sh.600926,6.2531118,6.34129671,6.20501094,6.28517904,15752994,0.0,6.378445,0.780759
2020-03-23,sh.600926,6.14087646,6.1729437,6.05269155,6.06872517,17539088,0.0,6.158779,0.75387
2020-03-24,sh.600926,6.14087646,6.20501094,6.0126075,6.12484284,30379127,0.0,6.21573,0.760841
2020-03-25,sh.600926,6.22906137,6.22906137,6.13285965,6.18897732,32387887,0.0,6.280816,0.768808
2020-03-26,sh.600926,6.16492689,6.28517904,6.13285965,6.19699413,20873425,0.0,6.288952,0.769804
2020-03-27,sh.600926,6.23707818,6.42146481,6.21302775,6.30121266,23537240,0.0,6.394717,0.78275
2020-03-30,sh.600926,6.20501094,6.31724628,6.18096051,6.2531118,15327882,0.0,6.345902,0.776775
2020-03-31,sh.600926,6.30922947,6.30922947,6.14087646,6.1729437,14466792,0.0,6.264544,0.766817
